method,n_queries,n_candidate_rows_before,n_candidate_rows_after,candidate_reduction_pct,true_retention_pct,top1_before_pct,top1_after_pct,top5_before_pct,top5_after_pct,top10_before_pct,top10_after_pct,mean_true_abs_rt_delta,median_true_abs_rt_delta,max_true_abs_rt_delta,threshold_sec,guard_k,tau,alpha
original_msfinder_rank,45,3023,3023,0.0,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,,
hard_rt_filter_th50.0,45,3023,733,75.7525636784651,68.88888888888889,44.44444444444444,42.22222222222222,75.55555555555556,62.22222222222222,84.44444444444444,66.66666666666666,55.2260390516493,30.732348632812545,298.8437744140625,50.0,,,
hard_rt_filter_th60.0,45,3023,859,71.584518690043,73.33333333333333,44.44444444444444,42.22222222222222,75.55555555555556,62.22222222222222,84.44444444444444,68.88888888888889,55.2260390516493,30.732348632812545,298.8437744140625,60.0,,,
hard_rt_filter_th75.17,45,3023,1014,66.45716175984121,77.77777777777779,44.44444444444444,46.666666666666664,75.55555555555556,64.44444444444444,84.44444444444444,73.33333333333333,55.2260390516493,30.732348632812545,298.8437744140625,75.17,,,
hard_rt_filter_th90.0,45,3023,1153,61.85908038372477,84.44444444444444,44.44444444444444,53.333333333333336,75.55555555555556,71.11111111111111,84.44444444444444,80.0,55.2260390516493,30.732348632812545,298.8437744140625,90.0,,,
hard_rt_filter_th100.0,45,3023,1236,59.11346344690705,84.44444444444444,44.44444444444444,53.333333333333336,75.55555555555556,71.11111111111111,84.44444444444444,80.0,55.2260390516493,30.732348632812545,298.8437744140625,100.0,,,
hard_rt_filter_th120.0,45,3023,1384,54.2176645716176,84.44444444444444,44.44444444444444,53.333333333333336,75.55555555555556,71.11111111111111,84.44444444444444,77.77777777777779,55.2260390516493,30.732348632812545,298.8437744140625,120.0,,,
hard_rt_filter_th136.34,45,3023,1498,50.44657624875951,88.88888888888889,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,82.22222222222221,55.2260390516493,30.732348632812545,298.8437744140625,136.34,,,
hard_rt_filter_th150.0,45,3023,1592,47.337082368508106,88.88888888888889,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,82.22222222222221,55.2260390516493,30.732348632812545,298.8437744140625,150.0,,,
hard_rt_filter_th179.84,45,3023,1805,40.29110155474694,93.33333333333333,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,179.84,,,
hard_rt_filter_th185.31,45,3023,1838,39.199470724445916,93.33333333333333,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,185.31,,,
hard_rt_filter_th200.0,45,3023,1925,36.32153489910685,93.33333333333333,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,200.0,,,
hard_rt_filter_th214.28,45,3023,2001,33.80747601720145,97.77777777777777,44.44444444444444,48.888888888888886,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,214.28,,,
hard_rt_filter_th250.0,45,3023,2165,28.382401587826664,97.77777777777777,44.44444444444444,48.888888888888886,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,250.0,,,
hard_rt_filter_th300.0,45,3023,2322,23.18888521336421,100.0,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,300.0,,,
hard_rt_filter_th400.0,45,3023,2595,14.158121071782997,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,400.0,,,
hard_rt_filter_th500.0,45,3023,2776,8.170691366192523,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,500.0,,,
rank_guard_filter_th50.0_g1,45,3023,756,74.99173006946742,80.0,44.44444444444444,44.44444444444444,75.55555555555556,71.11111111111111,84.44444444444444,75.55555555555556,55.2260390516493,30.732348632812545,298.8437744140625,50.0,1.0,,
rank_guard_filter_th50.0_g2,45,3023,785,74.03241812768773,88.88888888888889,44.44444444444444,44.44444444444444,75.55555555555556,80.0,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,50.0,2.0,,
rank_guard_filter_th50.0_g3,45,3023,814,73.07310618590803,91.11111111111111,44.44444444444444,44.44444444444444,75.55555555555556,82.22222222222221,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,50.0,3.0,,
rank_guard_filter_th50.0_g5,45,3023,867,71.31988091300033,91.11111111111111,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,50.0,5.0,,
rank_guard_filter_th50.0_g10,45,3023,1008,66.65564009262322,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,50.0,10.0,,
rank_guard_filter_th60.0_g1,45,3023,879,70.92292424743633,84.44444444444444,44.44444444444444,44.44444444444444,75.55555555555556,73.33333333333333,84.44444444444444,80.0,55.2260390516493,30.732348632812545,298.8437744140625,60.0,1.0,,
rank_guard_filter_th60.0_g2,45,3023,904,70.09593119417796,91.11111111111111,44.44444444444444,44.44444444444444,75.55555555555556,80.0,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,60.0,2.0,,
rank_guard_filter_th60.0_g3,45,3023,933,69.13661925239828,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,82.22222222222221,84.44444444444444,88.88888888888889,55.2260390516493,30.732348632812545,298.8437744140625,60.0,3.0,,
rank_guard_filter_th60.0_g5,45,3023,984,67.44955342375124,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,60.0,5.0,,
rank_guard_filter_th60.0_g10,45,3023,1118,63.01687065828647,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,60.0,10.0,,
rank_guard_filter_th75.17_g1,45,3023,1033,65.82864703936487,88.88888888888889,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,75.17,1.0,,
rank_guard_filter_th75.17_g2,45,3023,1053,65.16705259675818,91.11111111111111,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,75.17,2.0,,
rank_guard_filter_th75.17_g3,45,3023,1078,64.34005954349983,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,88.88888888888889,55.2260390516493,30.732348632812545,298.8437744140625,75.17,3.0,,
rank_guard_filter_th75.17_g5,45,3023,1123,62.8514720476348,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,75.17,5.0,,
rank_guard_filter_th75.17_g10,45,3023,1241,58.94806483625538,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,75.17,10.0,,
rank_guard_filter_th90.0_g1,45,3023,1169,61.32980482963943,88.88888888888889,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,90.0,1.0,,
rank_guard_filter_th90.0_g2,45,3023,1186,60.76744955342375,91.11111111111111,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,90.0,2.0,,
rank_guard_filter_th90.0_g3,45,3023,1209,60.006615944426066,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,90.0,3.0,,
rank_guard_filter_th90.0_g5,45,3023,1251,58.617267614952034,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,90.0,5.0,,
rank_guard_filter_th90.0_g10,45,3023,1360,55.011577902745614,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,90.0,10.0,,
rank_guard_filter_th100.0_g1,45,3023,1252,58.5841878928217,88.88888888888889,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,100.0,1.0,,
rank_guard_filter_th100.0_g2,45,3023,1268,58.05491233873636,91.11111111111111,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,100.0,2.0,,
rank_guard_filter_th100.0_g3,45,3023,1290,57.327158451869,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,100.0,3.0,,
rank_guard_filter_th100.0_g5,45,3023,1330,56.00396956665564,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,100.0,5.0,,
rank_guard_filter_th100.0_g10,45,3023,1434,52.56367846510089,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,100.0,10.0,,
rank_guard_filter_th120.0_g1,45,3023,1398,53.75454846179292,88.88888888888889,44.44444444444444,44.44444444444444,75.55555555555556,73.33333333333333,84.44444444444444,82.22222222222221,55.2260390516493,30.732348632812545,298.8437744140625,120.0,1.0,,
rank_guard_filter_th120.0_g2,45,3023,1413,53.25835262983791,91.11111111111111,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,120.0,2.0,,
rank_guard_filter_th120.0_g3,45,3023,1434,52.56367846510089,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,120.0,3.0,,
rank_guard_filter_th120.0_g5,45,3023,1472,51.3066490241482,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,120.0,5.0,,
rank_guard_filter_th120.0_g10,45,3023,1570,48.064836255375454,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,120.0,10.0,,
rank_guard_filter_th136.34_g1,45,3023,1509,50.08269930532583,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,136.34,1.0,,
rank_guard_filter_th136.34_g2,45,3023,1523,49.61958319550116,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,136.34,2.0,,
rank_guard_filter_th136.34_g3,45,3023,1542,48.99106847502481,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,136.34,3.0,,
rank_guard_filter_th136.34_g5,45,3023,1577,47.83327820046311,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,136.34,5.0,,
rank_guard_filter_th136.34_g10,45,3023,1671,44.72378432021171,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,136.34,10.0,,
rank_guard_filter_th150.0_g1,45,3023,1602,47.006285147204764,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,150.0,1.0,,
rank_guard_filter_th150.0_g2,45,3023,1615,46.57624875951042,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,150.0,2.0,,
rank_guard_filter_th150.0_g3,45,3023,1634,45.947734039034074,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,150.0,3.0,,
rank_guard_filter_th150.0_g5,45,3023,1669,44.789943764472376,93.33333333333333,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,150.0,5.0,,
rank_guard_filter_th150.0_g10,45,3023,1760,41.77968905061198,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,150.0,10.0,,
rank_guard_filter_th179.84_g1,45,3023,1813,40.026463777704265,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,88.88888888888889,55.2260390516493,30.732348632812545,298.8437744140625,179.84,1.0,,
rank_guard_filter_th179.84_g2,45,3023,1824,39.66258683427059,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,179.84,2.0,,
rank_guard_filter_th179.84_g3,45,3023,1840,39.13331128018525,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,179.84,3.0,,
rank_guard_filter_th179.84_g5,45,3023,1871,38.10783989414489,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,179.84,5.0,,
rank_guard_filter_th179.84_g10,45,3023,1952,35.428382401587825,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,179.84,10.0,,
rank_guard_filter_th185.31_g1,45,3023,1846,38.934832947403244,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,88.88888888888889,55.2260390516493,30.732348632812545,298.8437744140625,185.31,1.0,,
rank_guard_filter_th185.31_g2,45,3023,1857,38.57095600396956,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,185.31,2.0,,
rank_guard_filter_th185.31_g3,45,3023,1873,38.04168044988422,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,185.31,3.0,,
rank_guard_filter_th185.31_g5,45,3023,1903,37.0492887859742,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,185.31,5.0,,
rank_guard_filter_th185.31_g10,45,3023,1979,34.53522990406881,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,185.31,10.0,,
rank_guard_filter_th200.0_g1,45,3023,1933,36.05689712206417,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,200.0,1.0,,
rank_guard_filter_th200.0_g2,45,3023,1943,35.726099900760836,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,200.0,2.0,,
rank_guard_filter_th200.0_g3,45,3023,1959,35.19682434667549,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,200.0,3.0,,
rank_guard_filter_th200.0_g5,45,3023,1985,34.336751571286804,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,200.0,5.0,,
rank_guard_filter_th200.0_g10,45,3023,2056,31.98809130003308,95.55555555555556,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,200.0,10.0,,
rank_guard_filter_th214.28_g1,45,3023,2007,33.60899768441945,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,214.28,1.0,,
rank_guard_filter_th214.28_g2,45,3023,2015,33.34435990737678,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,214.28,2.0,,
rank_guard_filter_th214.28_g3,45,3023,2029,32.8812437975521,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,214.28,3.0,,
rank_guard_filter_th214.28_g5,45,3023,2052,32.120410188554416,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,214.28,5.0,,
rank_guard_filter_th214.28_g10,45,3023,2115,30.036387694343368,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,214.28,10.0,,
rank_guard_filter_th250.0_g1,45,3023,2171,28.183923255044657,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,250.0,1.0,,
rank_guard_filter_th250.0_g2,45,3023,2178,27.95236520013232,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,250.0,2.0,,
rank_guard_filter_th250.0_g3,45,3023,2188,27.621567978828978,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,250.0,3.0,,
rank_guard_filter_th250.0_g5,45,3023,2206,27.026132980482963,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,250.0,5.0,,
rank_guard_filter_th250.0_g10,45,3023,2253,25.47138604035726,97.77777777777777,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,250.0,10.0,,
rank_guard_filter_th300.0_g1,45,3023,2326,23.056566324842873,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,300.0,1.0,,
rank_guard_filter_th300.0_g2,45,3023,2330,22.924247436321536,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,300.0,2.0,,
rank_guard_filter_th300.0_g3,45,3023,2337,22.692689381409195,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,300.0,3.0,,
rank_guard_filter_th300.0_g5,45,3023,2351,22.22957327158452,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,300.0,5.0,,
rank_guard_filter_th300.0_g10,45,3023,2393,20.840224942110485,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,300.0,10.0,,
rank_guard_filter_th400.0_g1,45,3023,2596,14.125041349652664,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,400.0,1.0,,
rank_guard_filter_th400.0_g2,45,3023,2598,14.058881905391996,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,400.0,2.0,,
rank_guard_filter_th400.0_g3,45,3023,2603,13.893483294740324,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,400.0,3.0,,
rank_guard_filter_th400.0_g5,45,3023,2606,13.794244128349321,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,400.0,5.0,,
rank_guard_filter_th400.0_g10,45,3023,2628,13.066490241481972,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,400.0,10.0,,
rank_guard_filter_th500.0_g1,45,3023,2777,8.13761164406219,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,500.0,1.0,,
rank_guard_filter_th500.0_g2,45,3023,2779,8.071452199801522,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,500.0,2.0,,
rank_guard_filter_th500.0_g3,45,3023,2782,7.97221303341052,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,500.0,3.0,,
rank_guard_filter_th500.0_g5,45,3023,2784,7.906053589149852,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,500.0,5.0,,
rank_guard_filter_th500.0_g10,45,3023,2799,7.40985775719484,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,500.0,10.0,,
soft_rerank_tau75.17_alpha0.05,45,3023,3023,0.0,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,0.05
soft_rerank_tau75.17_alpha0.1,45,3023,3023,0.0,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,0.1
soft_rerank_tau75.17_alpha0.25,45,3023,3023,0.0,100.0,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,0.25
soft_rerank_tau75.17_alpha0.5,45,3023,3023,0.0,100.0,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,0.5
soft_rerank_tau75.17_alpha0.75,45,3023,3023,0.0,100.0,44.44444444444444,48.888888888888886,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,0.75
soft_rerank_tau75.17_alpha1.0,45,3023,3023,0.0,100.0,44.44444444444444,51.11111111111111,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,1.0
soft_rerank_tau75.17_alpha1.5,45,3023,3023,0.0,100.0,44.44444444444444,55.55555555555556,75.55555555555556,77.77777777777779,84.44444444444444,82.22222222222221,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,1.5
soft_rerank_tau75.17_alpha2.0,45,3023,3023,0.0,100.0,44.44444444444444,55.55555555555556,75.55555555555556,77.77777777777779,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,2.0
soft_rerank_tau75.17_alpha3.0,45,3023,3023,0.0,100.0,44.44444444444444,55.55555555555556,75.55555555555556,77.77777777777779,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,3.0
soft_rerank_tau75.17_alpha4.0,45,3023,3023,0.0,100.0,44.44444444444444,51.11111111111111,75.55555555555556,80.0,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,4.0
soft_rerank_tau75.17_alpha6.0,45,3023,3023,0.0,100.0,44.44444444444444,46.666666666666664,75.55555555555556,80.0,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,6.0
soft_rerank_tau75.17_alpha8.0,45,3023,3023,0.0,100.0,44.44444444444444,46.666666666666664,75.55555555555556,80.0,84.44444444444444,86.66666666666667,55.2260390516493,30.732348632812545,298.8437744140625,,,75.17,8.0
soft_rerank_tau100.0_alpha0.05,45,3023,3023,0.0,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,100.0,0.05
soft_rerank_tau100.0_alpha0.1,45,3023,3023,0.0,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,100.0,0.1
soft_rerank_tau100.0_alpha0.25,45,3023,3023,0.0,100.0,44.44444444444444,44.44444444444444,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,100.0,0.25
soft_rerank_tau100.0_alpha0.5,45,3023,3023,0.0,100.0,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,100.0,0.5
soft_rerank_tau100.0_alpha0.75,45,3023,3023,0.0,100.0,44.44444444444444,46.666666666666664,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,100.0,0.75
soft_rerank_tau100.0_alpha1.0,45,3023,3023,0.0,100.0,44.44444444444444,48.888888888888886,75.55555555555556,75.55555555555556,84.44444444444444,84.44444444444444,55.2260390516493,30.732348632812545,298.8437744140625,,,100.0,1.0
